sample_id,speaker,sample_number,audio_path,blendshape_path,phoneme_path,word_alignment_path,text,duration_sec,n_frames,fps,split_type,split
spk14_006,spk14,6,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_006.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_006.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_006.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_006.txt,6,5.473650793650793,327,60,natural,train
spk14_007,spk14,7,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_007.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_007.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_007.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_007.txt,7,4.530657596371882,271,60,natural,train
spk14_008,spk14,8,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_008.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_008.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_008.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_008.txt,8,5.3356462585034015,319,60,natural,train
spk14_009,spk14,9,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_009.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_009.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_009.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_009.txt,9,5.243650793650794,313,60,natural,train
spk14_010,spk14,10,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_010.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_010.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_010.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_010.txt,10,6.163650793650794,368,60,natural,train
spk14_011,spk14,11,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_011.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_011.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_011.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_011.txt,11,9.10766439909297,545,60,natural,train
spk14_012,spk14,12,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_012.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_012.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_012.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_012.txt,12,4.208662131519274,252,60,natural,train
spk14_013,spk14,13,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_013.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_013.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_013.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_013.txt,13,4.39265306122449,262,60,natural,train
spk14_014,spk14,14,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_014.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_014.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_014.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_014.txt,14,5.726666666666667,342,60,natural,train
spk14_015,spk14,15,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_015.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_015.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_015.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_015.txt,15,5.496666666666667,329,60,natural,train
spk14_016,spk14,16,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_016.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_016.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_016.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_016.txt,16,4.668662131519274,279,60,natural,val
spk14_017,spk14,17,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_017.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_017.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_017.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_017.txt,17,7.934648526077098,473,60,natural,train
spk14_018,spk14,18,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_018.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_018.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_018.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_018.txt,18,6.968662131519275,417,60,natural,train
spk14_019,spk14,19,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_019.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_019.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_019.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_019.txt,19,4.96766439909297,297,60,natural,train
spk14_020,spk14,20,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_020.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_020.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_020.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_020.txt,20,4.093650793650793,243,60,natural,train
spk14_021,spk14,21,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_021.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_021.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_021.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_021.txt,21,3.7946485260770975,226,60,natural,train
spk14_022,spk14,22,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_022.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_022.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_022.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_022.txt,22,7.5436507936507935,452,60,natural,train
spk14_023,spk14,23,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_023.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_023.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_023.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_023.txt,23,5.381655328798186,322,60,natural,train
spk14_024,spk14,24,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_024.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_024.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_024.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_024.txt,24,5.979659863945578,358,60,natural,train
spk14_025,spk14,25,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_025.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_025.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_025.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_025.txt,25,4.760657596371882,284,60,natural,train
spk14_026,spk14,26,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_026.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_026.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_026.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_026.txt,26,5.933650793650794,355,60,natural,train
spk14_027,spk14,27,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_027.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_027.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_027.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_027.txt,27,4.990657596371882,299,60,natural,train
spk14_028,spk14,28,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_028.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_028.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_028.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_028.txt,28,6.00265306122449,359,60,natural,train
spk14_029,spk14,29,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_029.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_029.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_029.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_029.txt,29,5.381655328798186,322,60,natural,val
spk14_030,spk14,30,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_030.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_030.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_030.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_030.txt,30,6.46265306122449,386,60,natural,train
spk14_031,spk14,31,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_031.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_031.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_031.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_031.txt,31,5.88766439909297,353,60,natural,train
spk14_032,spk14,32,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_032.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_032.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_032.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_032.txt,32,3.7946485260770975,226,60,natural,val
spk14_033,spk14,33,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_033.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_033.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_033.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_033.txt,33,3.840657596371882,230,60,natural,train
spk14_034,spk14,34,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_034.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_034.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_034.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_034.txt,34,10.073650793650794,603,60,natural,train
spk14_035,spk14,35,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_035.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_035.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_035.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_035.txt,35,7.129659863945578,426,60,natural,val
spk14_036,spk14,36,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_036.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_036.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_036.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_036.txt,36,4.714648526077098,281,60,natural,train
spk14_037,spk14,37,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_037.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_037.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_037.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_037.txt,37,7.589659863945578,455,60,natural,train
spk14_038,spk14,38,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_038.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_038.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_038.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_038.txt,38,4.116666666666666,246,60,natural,train
spk14_039,spk14,39,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_039.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_039.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_039.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_039.txt,39,6.278662131519274,374,60,natural,train
spk14_040,spk14,40,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_040.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_040.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_040.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_040.txt,40,3.7026530612244897,206,60,natural,train
spk14_041,spk14,41,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_041.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_041.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_041.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_041.txt,41,3.7026530612244897,221,60,natural,train
spk14_042,spk14,42,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_042.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_042.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_042.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_042.txt,42,4.737664399092971,283,60,natural,train
spk14_043,spk14,43,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_043.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_043.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_043.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_043.txt,43,5.3126530612244895,318,60,natural,train
spk14_044,spk14,44,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_044.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_044.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_044.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_044.txt,44,5.657664399092971,339,60,natural,train
spk14_045,spk14,45,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_045.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_045.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_045.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_045.txt,45,3.610657596371882,196,60,natural,train
spk14_046,spk14,46,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_046.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_046.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_046.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_046.txt,46,6.2326530612244895,372,60,natural,train
spk14_047,spk14,47,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_047.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_047.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_047.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_047.txt,47,4.139659863945578,247,60,natural,val
spk14_048,spk14,48,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_048.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_048.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_048.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_048.txt,48,5.588662131519274,334,60,natural,val
spk14_049,spk14,49,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_049.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_049.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_049.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_049.txt,49,3.2196598639455782,192,60,natural,train
spk14_050,spk14,50,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_050.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_050.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_050.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_050.txt,50,3.1046485260770975,186,60,natural,train
spk14_051,spk14,51,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_051.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_051.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_051.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_051.txt,51,3.8866666666666667,233,60,natural,train
spk14_052,spk14,52,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_052.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_052.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_052.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_052.txt,52,5.105646258503401,306,60,natural,train
spk14_053,spk14,53,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_053.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_053.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_053.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_053.txt,53,3.3346485260770975,198,60,natural,train
spk14_054,spk14,54,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_054.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_054.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_054.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_054.txt,54,5.197664399092971,311,60,natural,train
spk14_055,spk14,55,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_055.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_055.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_055.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_055.txt,55,5.059659863945578,302,60,natural,train
spk14_056,spk14,56,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_056.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_056.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_056.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_056.txt,56,4.553650793650793,271,60,natural,train
spk14_057,spk14,57,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_057.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_057.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_057.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_057.txt,57,3.541655328798186,212,60,natural,train
spk14_058,spk14,58,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_058.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_058.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_058.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_058.txt,58,3.173650793650794,190,60,natural,val
